Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
13282,24,81,58,58,5.6,1
13283,20,51,46,41,0.8,1
13284,18,84,66,64,7.4,1
13285,22,50,60,74,2.1,1
13286,18,92,72,70,8.8,1
13287,21,61,75,65,4.8,1
13288,18,57,68,66,5.0,1
13289,19,80,66,61,4.1,1
13290,22,42,69,59,4.9,1
13291,17,100,86,83,8.6,1
13292,22,54,42,36,0.5,1
13293,19,77,66,68,8.3,1
13294,23,74,63,80,6.2,1
13295,18,64,63,48,2.8,1
13296,22,55,38,71,3.1,1
13297,24,100,60,94,9.2,1
13298,17,74,59,73,3.4,1
13299,25,85,63,66,3.0,1
13300,21,66,85,64,8.0,1
13301,21,73,58,56,6.2,1
13302,21,45,45,50,3.4,1
13303,22,59,60,61,6.0,1
13304,18,55,52,48,3.2,1
13305,22,75,71,70,7.9,1
13306,20,81,75,83,7.8,1
13307,24,72,84,78,6.7,1
13308,25,79,68,73,6.3,1
13309,25,88,90,80,9.4,1
13310,24,85,72,67,5.5,1
13311,19,65,47,61,2.9,1
13312,20,61,75,67,6.5,1
13313,17,86,89,93,10.1,1
13314,25,58,56,48,3.3,1
13315,21,69,64,58,4.7,1
13316,22,83,68,63,6.4,1
13317,19,71,54,72,5.4,1
13318,24,65,80,49,3.3,1
13319,23,67,86,69,8.0,1
13320,17,85,91,90,10.6,1
13321,21,51,63,61,5.9,1
13322,25,64,56,68,3.5,1
13323,22,62,40,63,2.1,1
13324,24,57,72,65,6.1,1
13325,17,80,78,78,7.9,1
13326,23,71,67,90,6.5,1
13327,19,85,65,76,5.5,1
13328,25,54,57,68,4.2,1
13329,22,67,50,73,3.1,1
13330,21,87,64,66,7.3,1
13331,24,75,63,86,7.5,1
13332,24,57,44,59,2.1,1
13333,19,94,73,94,9.0,1
13334,18,63,81,68,6.8,1
13335,18,77,71,91,8.6,1
13336,21,57,33,41,2.5,1
13337,23,76,56,54,2.5,1
13338,24,63,70,69,5.2,1
13339,24,70,79,78,6.6,1
13340,24,100,83,63,9.5,1
13341,19,81,60,62,7.1,1
13342,18,88,55,56,5.0,1
13343,20,69,62,51,3.2,1
13344,17,78,90,71,8.2,1
13345,19,56,45,62,3.4,1
13346,25,75,82,94,9.1,1
13347,23,53,57,62,4.9,1
13348,23,86,71,94,9.0,1
13349,17,81,71,74,7.0,1
13350,23,74,62,65,5.2,1
13351,23,62,40,73,4.4,1
13352,20,84,64,64,4.8,1
13353,23,58,72,64,6.4,1
13354,24,54,73,80,5.7,1
13355,19,54,54,63,4.2,1
13356,18,66,48,82,5.1,1
13357,23,58,62,65,5.7,1
13358,21,62,53,39,0.8,1
13359,21,65,68,64,6.5,1
13360,21,50,65,54,3.3,1
13361,23,68,42,58,3.0,1
13362,25,55,58,47,1.8,1
13363,24,60,52,42,1.6,1
13364,22,55,49,54,2.5,1
13365,23,64,69,63,3.9,1
13366,25,72,85,87,9.8,1
13367,22,62,50,63,4.3,1
13368,17,59,76,82,5.9,1
13369,20,91,66,72,6.4,1
13370,24,82,67,49,5.8,1
13371,23,61,56,69,5.3,1
13372,19,55,54,59,2.9,1
13373,19,80,68,86,8.7,1
13374,19,100,79,72,9.5,1
13375,17,57,51,64,1.8,1
13376,17,54,62,62,3.2,1
13377,22,67,49,67,4.9,1
13378,17,44,67,69,3.4,1
13379,21,72,80,82,6.6,1
13380,20,51,57,72,3.9,1
13381,21,70,85,64,10.3,1
13382,23,99,78,64,8.1,1
13383,22,70,68,66,6.0,1
13384,25,70,80,65,7.8,1
13385,22,61,71,70,7.9,1
13386,25,61,53,63,4.3,1
13387,20,59,62,57,3.7,1
13388,17,77,51,68,5.7,1
13389,17,67,79,87,7.4,1
13390,23,64,73,85,5.8,1
13391,19,44,43,59,2.0,1
13392,18,58,72,73,3.7,1
13393,22,47,61,63,5.3,1
13394,22,59,60,61,5.3,1
13395,23,92,76,83,9.8,1
13396,21,43,57,54,2.5,1
13397,24,83,65,78,6.6,1
13398,23,91,64,80,8.8,1
13399,18,99,88,99,10.5,1
13400,17,64,58,66,4.6,1
13401,25,72,80,65,6.6,1
13402,21,77,73,68,6.8,1
13403,21,83,69,64,5.9,1
13404,20,80,74,74,5.3,1
13405,18,56,71,70,6.5,1
13406,21,38,53,51,0.5,1
13407,18,64,65,77,7.0,1
13408,23,77,83,74,5.8,1
13409,25,59,66,76,5.0,1
13410,25,85,71,87,10.0,1
13411,22,79,60,54,4.0,1
13412,17,76,63,60,4.6,1
13413,22,100,84,79,9.9,1
13414,21,53,35,55,3.7,1
13415,20,35,55,73,4.3,1
13416,22,63,50,65,5.2,1
13417,22,61,59,76,7.3,1
13418,22,51,69,73,6.0,1
13419,18,68,48,60,2.7,1
13420,23,54,57,66,4.3,1
13421,20,55,51,85,4.2,1
13422,25,64,78,73,5.3,1
13423,18,88,69,63,6.4,1
13424,21,70,53,74,6.4,1
13425,20,61,56,55,1.6,1
13426,25,75,71,64,7.8,1
13427,20,55,79,49,6.1,1
13428,24,69,77,80,8.5,1
13429,24,72,62,69,6.5,1
13430,22,79,69,66,7.9,1
13431,22,78,65,67,6.5,1
13432,24,86,82,76,8.5,1
13433,25,82,62,67,6.6,1
13434,21,60,77,70,5.3,1
13435,17,100,89,87,10.5,1
13436,17,96,75,82,7.5,1
13437,18,68,71,83,6.8,1
13438,21,48,54,64,2.7,1
13439,20,38,41,52,2.7,1
13440,17,72,70,71,6.1,1
13441,20,74,85,54,5.8,1
13442,20,56,66,58,4.1,1
13443,20,72,71,46,5.8,1
13444,17,69,64,77,9.0,1
13445,25,84,82,68,7.0,1
13446,19,52,63,65,3.0,1
13447,20,70,76,58,5.3,1
13448,21,63,49,63,3.7,1
13449,23,45,57,61,4.6,1
13450,22,73,47,61,4.6,1
13451,21,56,45,57,4.4,1
13452,24,58,48,60,2.7,1
13453,17,53,68,65,5.2,1
13454,23,58,56,55,4.3,1
13455,22,51,38,51,0.5,1
13456,21,76,86,87,10.0,1
13457,23,68,42,90,7.9,1
13458,19,66,56,60,4.7,1
13459,17,66,68,64,5.5,1
13460,25,61,51,47,2.9,1
13461,18,80,93,77,9.2,1
13462,19,92,75,73,9.7,1
13463,24,64,60,79,5.8,1
13464,25,84,64,81,7.8,1
13465,19,61,59,60,5.9,1
13466,22,50,56,49,2.6,1
13467,23,72,69,60,4.6,1
13468,17,64,88,81,5.8,1
13469,23,52,67,59,4.5,1
13470,20,83,51,64,5.0,1
13471,21,67,77,81,5.3,1
13472,24,72,69,71,5.3,1
13473,20,46,66,55,5.6,1
13474,20,72,66,43,3.2,1
13475,24,88,82,63,3.9,1
13476,21,69,52,78,2.7,1
13477,22,91,65,88,7.7,1
13478,21,45,60,55,0.9,1
13479,17,81,100,84,8.0,1
13480,23,86,78,86,8.5,1
13481,22,58,63,51,4.8,1
13482,18,46,47,52,0.5,1
13483,23,55,66,77,4.7,1
13484,22,64,51,86,5.4,1
13485,21,67,59,64,3.3,1
13486,24,46,63,52,4.4,1
13487,21,92,81,85,8.9,1
13488,18,59,73,78,7.0,1
13489,22,60,58,68,3.5,1
13490,17,55,30,59,2.0,1
13491,21,71,55,82,4.8,1
13492,22,64,72,68,5.0,1
13493,23,62,80,72,6.6,1
13494,18,65,56,61,4.3,1
13495,17,94,60,73,6.6,1
13496,22,86,89,86,9.8,1
13497,19,67,75,75,7.3,1
13498,21,63,63,74,5.4,1
13499,18,68,72,48,5.1,1
13500,17,62,50,64,4.7,1
13501,17,75,87,82,8.1,1
13502,20,75,44,65,4.1,1
13503,18,74,57,57,5.6,1
13504,17,67,55,73,5.6,1
13505,22,62,55,64,4.4,1
13506,20,57,56,64,2.5,1
13507,23,77,75,76,6.2,1
13508,22,81,64,70,5.4,1
13509,21,69,57,72,6.6,1
13510,18,53,40,66,4.3,1
13511,21,74,84,80,8.2,1
13512,25,51,65,73,3.6,1
13513,25,69,91,100,9.3,1
13514,18,66,48,44,1.7,1
13515,23,81,76,48,6.5,1
13516,20,49,63,67,6.5,1
13517,19,63,63,53,3.7,1
13518,17,68,64,79,6.4,1
13519,19,75,68,91,8.3,1
13520,25,23,48,57,0.6,0
13521,25,72,71,69,6.6,1
13522,23,48,54,56,0.5,1
13523,19,48,44,71,3.4,1
13524,19,99,89,87,9.1,1
13525,20,71,61,68,4.2,1
13526,23,47,65,57,2.9,1
13527,23,77,74,55,5.1,1
13528,18,82,59,94,10.0,1
13529,21,62,59,69,1.5,1
13530,23,44,67,47,3.2,1
13531,23,84,66,87,8.8,1
13532,22,73,66,75,9.6,1
13533,24,59,72,71,5.3,1
13534,19,37,55,45,2.8,1
13535,17,75,77,91,10.1,1
13536,19,70,93,84,9.0,1
13537,18,61,74,81,7.0,1
13538,18,62,37,67,3.7,1
13539,18,50,54,69,5.4,1
13540,21,69,74,73,5.1,1
13541,17,81,68,66,6.2,1
13542,20,73,71,85,8.7,1
13543,21,75,77,70,7.4,1
13544,18,55,49,65,3.1,1
13545,21,77,65,77,8.5,1
13546,20,45,78,75,6.2,1
13547,24,63,83,71,7.0,1
13548,17,96,83,77,8.7,1
13549,21,61,40,57,3.1,1
13550,17,65,83,55,5.4,1
13551,20,43,78,71,4.3,1
13552,24,60,64,56,2.1,1
13553,17,62,71,59,6.3,1
13554,18,79,88,83,11.0,1
13555,17,40,53,48,1.5,1
13556,23,73,53,71,5.4,1
13557,18,73,65,71,6.9,1
13558,17,78,60,77,5.8,1
13559,22,79,70,56,5.3,1
13560,22,49,56,61,2.6,1
13561,18,70,57,73,6.0,1
13562,17,58,42,58,3.8,1
13563,19,34,49,53,0.7,1
13564,21,67,65,77,8.1,1
13565,22,75,61,86,7.6,1
13566,19,68,86,69,5.6,1
13567,25,70,90,80,6.0,1
13568,21,78,70,84,7.9,1
13569,18,62,49,58,6.0,1
13570,22,98,85,74,7.5,1
13571,24,67,66,73,4.8,1
13572,22,75,84,80,8.4,1
13573,20,75,61,71,6.2,1
13574,22,61,56,71,5.9,1
13575,24,57,51,63,2.7,1
13576,24,75,69,66,6.1,1
13577,18,66,50,59,3.7,1
13578,24,50,72,70,4.1,1
13579,22,91,40,63,3.7,1
13580,18,70,60,58,3.2,1
13581,17,100,85,85,10.2,1
13582,22,78,89,83,8.4,1
13583,23,88,72,83,9.7,1
13584,21,57,61,60,2.8,1
13585,24,63,71,53,5.7,1
13586,25,64,56,60,2.7,1
13587,20,53,50,61,4.0,1
13588,23,67,49,69,3.5,1
13589,24,74,73,77,8.2,1
13590,22,68,56,78,4.6,1
13591,18,93,87,82,7.9,1
13592,23,72,72,66,6.8,1
13593,25,97,93,75,10.6,1
13594,21,49,37,55,2.2,1
13595,18,68,58,78,8.3,1
13596,20,95,73,62,8.0,1
13597,19,67,44,60,3.4,1
13598,20,76,74,73,7.7,1
13599,23,78,59,72,6.2,1
13600,24,56,66,84,5.0,1
13601,17,65,50,46,3.7,1
13602,24,64,64,71,3.9,1
13603,21,94,74,88,10.0,1
13604,23,85,46,63,5.5,1
13605,17,90,80,74,7.2,1
13606,18,47,51,70,3.8,1
13607,17,41,72,63,3.8,1
13608,21,81,68,59,7.9,1
13609,22,57,45,60,2.5,1
13610,25,53,59,71,4.6,1
13611,24,59,60,64,5.6,1
13612,23,61,67,76,5.7,1
13613,21,80,67,75,5.1,1
13614,19,67,74,83,6.4,1
13615,25,59,70,82,7.0,1
13616,21,74,56,96,7.1,1
13617,19,59,73,70,3.3,1
13618,19,55,59,67,4.9,1
13619,19,85,71,84,8.1,1
13620,22,88,72,76,7.5,1
13621,17,52,50,55,2.5,1
13622,20,56,51,61,6.3,1
13623,24,47,53,51,1.1,1
13624,19,72,57,76,5.6,1
13625,21,64,79,76,9.7,1
13626,18,64,74,64,3.4,1
13627,18,57,67,58,3.7,1
13628,23,76,88,74,7.2,1
13629,19,51,45,56,2.1,1
13630,21,55,67,65,4.1,1
13631,19,72,74,93,6.8,1
13632,22,57,59,59,4.1,1
13633,19,62,55,66,5.0,1
13634,24,66,82,72,7.1,1
13635,18,77,63,58,6.4,1
13636,19,83,69,78,6.1,1
13637,24,56,71,58,4.8,1
13638,24,70,58,84,6.3,1
13639,17,56,53,60,5.2,1
13640,24,76,94,75,6.5,1
13641,18,66,52,80,4.4,1
13642,23,61,80,71,5.1,1
13643,22,58,56,55,3.3,1
13644,18,76,60,60,5.4,1
13645,21,44,55,42,3.7,1
13646,23,45,54,56,3.0,1
13647,24,76,81,58,6.1,1
13648,19,71,75,70,6.0,1
13649,17,75,70,71,7.2,1
13650,23,74,43,66,4.6,1
13651,21,79,69,61,6.4,1
13652,21,90,71,68,6.7,1
13653,23,81,82,77,6.5,1
13654,17,66,43,64,3.7,1
13655,24,69,61,53,5.8,1
13656,21,70,63,78,6.3,1
13657,24,68,64,59,5.5,1
13658,21,51,48,38,0.9,1
13659,23,58,71,67,5.9,1
13660,19,91,66,100,10.4,1
13661,18,62,64,62,4.7,1
13662,22,65,61,63,3.9,1
13663,21,66,69,77,6.3,1
13664,25,64,66,63,6.2,1
13665,20,81,41,80,8.1,1
13666,19,61,59,50,2.7,1
13667,25,69,62,79,7.1,1
13668,24,87,76,76,6.8,1
13669,22,80,76,70,5.2,1
13670,17,55,51,72,6.2,1
13671,17,70,80,94,7.8,1
13672,22,77,60,77,7.4,1
13673,19,61,55,64,3.0,1
13674,19,97,71,78,7.3,1
13675,22,69,72,58,5.4,1
13676,19,68,72,62,5.7,1
13677,22,58,68,59,5.7,1
13678,21,51,47,60,5.2,1
13679,20,78,50,73,8.1,1
13680,24,88,73,65,5.3,1
13681,18,55,62,57,3.0,1
13682,23,57,51,70,4.6,1
13683,20,74,70,81,5.9,1
13684,18,59,74,88,8.2,1
13685,23,74,81,75,6.8,1
13686,17,68,58,53,3.6,1
13687,20,82,96,97,11.0,1
13688,25,84,61,65,6.1,1
13689,20,86,79,82,8.3,1
13690,19,81,60,69,5.2,1
13691,18,59,64,63,6.7,1
13692,19,74,49,70,7.3,1
13693,17,89,85,82,8.2,1
13694,24,63,92,75,7.8,1
13695,17,86,59,100,7.4,1
13696,19,63,69,61,4.8,1
13697,19,72,66,54,4.2,1
13698,18,73,63,71,6.2,1
13699,21,91,66,72,7.6,1
13700,19,53,75,51,5.0,1
13701,19,81,85,84,7.8,1
13702,24,66,82,88,8.7,1
13703,20,64,52,68,3.5,1
13704,20,64,69,64,3.7,1
13705,19,64,55,66,5.2,1
13706,17,63,82,72,6.2,1
13707,24,60,77,62,4.3,1
13708,17,82,89,73,8.5,1
13709,23,75,72,85,6.4,1
13710,21,88,40,80,5.6,1
13711,20,63,50,62,2.3,1
13712,20,50,71,54,2.6,1
13713,24,76,77,75,6.1,1
13714,22,57,51,49,0.8,1
13715,17,71,67,73,7.7,1
13716,24,74,74,67,5.2,1
13717,18,81,75,95,12.0,1
13718,22,83,84,83,10.6,1
13719,25,52,81,65,5.1,1
13720,17,65,56,79,5.3,1
13721,22,73,80,61,7.7,1
13722,24,80,62,90,9.2,1
13723,18,61,44,54,1.9,1
13724,21,53,51,50,1.6,1
13725,22,70,63,60,4.1,1
13726,21,90,91,73,6.8,1
13727,19,94,64,80,6.6,1
13728,20,77,81,78,7.9,1
13729,23,63,60,54,2.9,1
13730,20,46,39,56,0.5,1
13731,25,86,82,74,7.4,1
13732,18,69,64,66,3.7,1
13733,21,43,45,54,1.1,1
13734,24,64,68,59,5.8,1
13735,21,89,62,79,7.2,1
13736,24,61,55,52,5.2,1
13737,24,63,61,63,4.5,1
13738,25,73,71,57,5.1,1
13739,22,63,58,47,4.7,1
13740,20,71,47,59,2.5,1
13741,19,72,56,70,3.9,1
13742,21,64,78,71,6.6,1
13743,22,65,54,82,6.2,1
13744,19,76,75,69,5.9,1
13745,18,58,61,61,3.3,1
13746,23,47,50,59,5.1,1
13747,21,38,43,56,0.7,1
13748,25,72,73,74,5.9,1
13749,19,90,58,75,8.6,1
13750,24,64,42,45,2.3,1
13751,22,82,45,50,4.2,1
13752,20,64,62,79,6.2,1
13753,25,73,87,67,8.3,1
13754,21,64,69,78,4.5,1
13755,22,45,54,55,4.0,1
13756,25,50,58,50,1.2,1
13757,23,67,72,94,5.7,1
13758,21,95,96,80,10.0,1
13759,18,80,67,61,6.1,1
13760,20,72,70,65,5.5,1
13761,18,71,100,57,6.2,1
13762,19,72,62,65,5.5,1
13763,19,53,57,62,3.7,1
13764,20,75,71,83,7.3,1
13765,22,70,66,74,6.0,1
13766,19,67,71,69,5.5,1
13767,17,58,57,80,3.4,1
13768,17,74,63,84,8.4,1
13769,25,64,71,86,7.0,1
13770,25,61,55,72,4.3,1
13771,21,83,57,88,7.7,1
13772,25,46,72,74,4.4,1
13773,23,56,53,69,3.8,1
13774,25,82,62,67,3.8,1
13775,23,50,18,67,1.6,0
13776,25,74,74,66,6.5,1
13777,18,70,46,47,1.5,1
13778,24,60,39,44,2.8,1
13779,23,52,41,56,0.9,1
13780,22,58,57,78,5.3,1
13781,21,70,71,57,5.2,1
13782,20,65,63,59,4.8,1
13783,23,68,41,72,3.2,1
13784,19,70,59,65,2.9,1
13785,24,73,48,77,6.5,1
13786,18,67,49,67,4.3,1
13787,17,52,68,68,6.2,1
13788,18,38,51,47,3.6,1
13789,25,81,79,75,5.9,1
13790,21,55,78,97,8.4,1
13791,24,77,76,75,6.8,1
13792,19,63,68,54,4.6,1
13793,23,83,63,68,6.1,1
13794,18,66,52,75,5.0,1
13795,24,86,65,77,5.5,1
13796,23,63,71,79,4.8,1
13797,21,78,61,76,5.1,1
13798,20,55,73,52,6.0,1
13799,17,36,56,62,3.3,1
13800,21,59,41,47,3.3,1
13801,25,41,38,62,2.4,1
13802,20,53,67,62,2.0,1
13803,25,53,43,51,2.8,1
13804,18,76,60,67,5.9,1
13805,20,49,66,55,3.5,1
13806,25,77,57,79,6.6,1
13807,20,77,59,67,5.6,1
13808,21,48,46,47,1.2,1
13809,24,79,67,80,6.9,1
13810,17,66,62,80,7.3,1
13811,17,55,54,67,3.3,1
13812,25,58,75,57,6.4,1
13813,25,84,56,56,3.6,1
13814,20,81,59,75,5.7,1
13815,18,73,63,43,2.7,1
13816,25,64,66,39,1.6,1
13817,20,58,71,58,4.7,1
13818,22,51,53,74,5.2,1
13819,17,60,50,65,4.6,1
13820,25,62,59,63,2.9,1
13821,21,61,63,56,4.6,1
13822,19,48,55,61,6.1,1
13823,20,75,67,80,5.4,1
13824,17,54,68,73,5.9,1
13825,25,58,74,53,4.0,1
13826,24,96,71,59,8.1,1
13827,20,58,68,46,2.9,1
13828,18,83,84,62,6.6,1
13829,25,82,69,66,8.1,1
13830,20,63,73,71,6.6,1
13831,25,74,61,72,5.1,1
13832,19,62,58,63,4.3,1
13833,23,63,77,72,7.8,1
13834,23,39,45,60,2.4,1
13835,20,63,41,57,3.4,1
13836,18,86,56,49,4.6,1
13837,25,69,88,79,8.2,1
13838,20,62,66,74,6.3,1
13839,24,63,56,71,3.4,1
13840,18,52,70,74,4.8,1
13841,24,86,43,58,4.1,1
13842,21,53,63,60,3.9,1
13843,23,72,90,76,7.7,1
13844,23,47,54,59,2.5,1
13845,25,92,60,94,9.0,1
13846,19,97,71,74,7.3,1
13847,20,71,81,72,7.9,1
13848,20,73,62,75,4.5,1
13849,21,54,67,78,5.2,1
13850,22,64,56,64,2.3,1
13851,19,81,51,49,4.3,1
13852,20,87,61,72,6.6,1
13853,19,82,73,76,8.4,1
13854,18,48,59,63,3.1,1
13855,25,65,50,57,4.7,1
13856,17,64,84,74,5.2,1
13857,18,51,28,60,2.4,0
13858,24,76,53,80,6.8,1
13859,23,61,64,55,3.9,1
13860,17,73,68,69,5.1,1
13861,21,71,60,71,4.5,1
13862,22,60,65,39,3.8,1
13863,21,72,71,74,5.5,1
13864,20,79,63,63,5.0,1
13865,17,59,64,65,4.7,1
13866,23,62,27,73,3.9,0
13867,25,61,66,80,6.2,1
13868,22,88,79,76,9.1,1
13869,19,71,85,54,5.8,1
13870,20,82,66,75,7.7,1
13871,21,45,52,66,2.4,1
13872,17,77,80,81,5.8,1
13873,21,59,61,40,3.1,1
13874,17,65,52,62,2.3,1
13875,25,57,68,66,3.9,1
13876,23,86,67,84,8.1,1
13877,19,81,91,75,7.6,1
13878,25,85,73,54,6.0,1
13879,18,53,35,51,2.1,1
13880,23,61,57,58,5.1,1
13881,25,66,46,61,6.2,1
13882,22,59,75,76,5.9,1
13883,21,46,54,52,1.4,1
13884,23,36,52,64,3.5,1
13885,22,81,77,77,5.4,1
13886,21,92,69,57,6.7,1
13887,18,46,72,65,0.7,1
13888,24,71,51,82,5.1,1
13889,23,71,73,53,5.8,1
13890,22,63,69,81,7.4,1
13891,21,85,64,91,7.0,1
13892,21,85,68,60,6.8,1
13893,25,50,61,51,3.7,1
13894,17,54,49,60,1.3,1
13895,25,62,68,69,4.6,1
13896,22,89,80,78,7.7,1
13897,20,80,92,77,8.6,1
13898,23,74,59,75,7.1,1
13899,25,90,53,48,6.4,1
13900,21,59,68,60,6.3,1
13901,21,66,52,62,4.3,1
13902,24,68,73,48,5.2,1
13903,23,78,69,80,9.2,1
13904,24,80,51,60,3.4,1
13905,18,87,76,74,9.1,1
13906,25,72,80,59,4.8,1
13907,19,88,98,69,8.4,1
13908,22,52,41,52,2.4,1
13909,22,86,48,76,6.8,1
13910,18,72,53,66,3.9,1
13911,23,54,52,66,2.4,1
13912,25,80,67,68,6.0,1
13913,17,90,73,80,7.7,1
13914,24,68,66,48,3.6,1
13915,18,46,48,58,2.2,1
13916,17,66,66,65,5.3,1
13917,24,72,71,72,5.3,1
13918,18,76,72,70,6.7,1
13919,22,69,80,72,7.6,1
13920,22,65,48,60,5.4,1
13921,21,89,83,92,9.6,1
13922,24,55,69,64,6.0,1
13923,19,65,60,82,4.7,1
13924,20,60,45,43,2.0,1
13925,23,68,67,76,4.9,1
13926,23,57,63,46,4.8,1
13927,24,70,73,74,7.6,1
13928,18,87,66,66,6.5,1
13929,18,48,52,62,2.9,1
13930,20,82,59,77,5.9,1
13931,25,68,66,91,7.0,1
13932,25,94,69,75,8.9,1
13933,20,82,69,68,7.5,1
13934,25,72,75,82,7.2,1
13935,19,51,74,67,5.6,1
13936,21,76,68,65,6.4,1
13937,25,81,75,74,8.2,1
13938,22,60,55,51,2.6,1
13939,19,70,72,50,4.7,1
13940,25,48,56,76,3.8,1
13941,22,75,73,75,6.3,1
13942,20,87,80,63,8.2,1
13943,20,70,54,77,4.2,1
13944,24,35,52,51,0.5,1
13945,23,76,41,63,4.6,1
13946,17,81,84,80,7.5,1
13947,22,79,58,68,6.7,1
13948,24,63,67,59,6.4,1
13949,19,73,71,61,4.9,1
13950,25,39,50,57,2.7,1
13951,18,64,72,64,6.6,1
13952,22,73,66,66,3.7,1
13953,17,95,100,97,10.3,1
13954,18,76,70,69,6.8,1
13955,21,72,62,43,4.2,1
13956,17,73,60,62,4.2,1
13957,24,75,62,59,5.3,1
13958,17,64,50,64,5.0,1
13959,25,70,64,75,8.0,1
13960,19,63,66,61,5.9,1
13961,18,75,62,50,3.9,1
13962,17,73,94,83,9.7,1
13963,25,73,63,61,5.6,1
13964,20,80,87,90,7.2,1
13965,17,77,48,65,4.2,1
13966,17,76,70,64,6.3,1
13967,23,67,65,66,6.2,1
13968,18,46,35,51,1.3,1
13969,23,87,66,85,9.9,1
13970,23,91,72,83,8.3,1
13971,25,72,58,75,4.6,1
13972,23,47,47,59,3.1,1
13973,17,74,76,75,6.3,1
13974,24,77,62,72,5.7,1
13975,24,69,58,72,6.3,1
13976,20,48,64,67,5.9,1
13977,24,71,63,73,6.6,1
13978,20,67,94,73,8.7,1
13979,24,57,67,62,6.7,1
13980,21,69,47,73,3.2,1
13981,20,100,93,81,8.5,1
13982,22,97,87,83,9.1,1
13983,18,69,92,89,12.0,1
13984,18,56,47,63,3.0,1
13985,18,64,75,68,6.0,1
13986,25,34,32,38,0.9,0
13987,19,78,77,67,6.7,1
13988,20,61,63,69,4.3,1
13989,24,74,92,78,9.7,1
13990,20,40,35,45,3.8,1
13991,23,46,41,52,1.8,1
13992,21,64,51,49,4.5,1
13993,25,49,37,50,1.2,1
13994,20,86,76,85,7.2,1
13995,19,53,44,40,1.0,1
13996,18,65,57,74,5.6,1
13997,17,41,36,67,0.9,1
13998,22,47,53,77,4.8,1
13999,18,72,88,79,9.1,1
14000,24,85,68,62,6.3,1
14001,22,69,66,63,3.6,1
14002,21,71,91,69,5.4,1
14003,18,63,65,76,5.5,1
14004,23,85,55,72,6.5,1
14005,18,45,52,61,2.5,1
14006,21,64,89,64,6.8,1
14007,18,46,56,56,0.5,1
14008,18,40,53,51,4.1,1
14009,23,53,58,58,4.4,1
14010,25,72,78,78,6.9,1
14011,21,63,70,79,5.5,1
14012,23,45,60,63,2.4,1
14013,20,79,54,60,3.3,1
14014,18,83,70,69,5.9,1
14015,19,84,61,59,5.3,1
14016,18,62,74,60,4.2,1
14017,21,59,45,47,4.4,1
14018,22,90,56,88,7.0,1
14019,23,64,53,84,4.4,1
14020,19,57,57,50,5.3,1
14021,20,78,69,72,10.3,1
14022,24,52,36,69,2.4,1
14023,20,51,59,46,1.4,1
14024,23,76,70,86,7.2,1
14025,22,60,57,69,4.0,1
14026,23,89,63,62,4.8,1
14027,17,47,74,70,3.8,1
14028,19,72,64,65,4.9,1
14029,22,78,78,80,9.0,1
14030,19,75,66,79,7.3,1
14031,23,85,79,82,7.4,1
14032,25,37,52,66,2.4,1
14033,19,48,72,80,3.0,1
14034,17,46,43,53,0.5,1
14035,22,75,68,73,3.7,1
14036,17,92,66,87,7.6,1
14037,17,85,62,78,6.6,1
14038,24,44,45,61,5.0,1
14039,25,58,73,78,5.5,1
14040,18,52,59,66,4.0,1
14041,25,70,73,58,6.0,1
14042,21,57,89,83,7.2,1
14043,24,64,42,40,1.9,1
14044,23,51,58,76,6.2,1
14045,23,87,66,70,7.6,1
14046,20,73,40,66,4.6,1
14047,18,63,69,61,7.0,1
14048,21,100,99,84,11.7,1
14049,19,64,65,62,5.3,1
14050,25,66,53,70,6.4,1
14051,22,57,55,57,3.9,1
14052,17,66,68,72,5.9,1
14053,19,70,79,76,6.5,1
14054,20,68,75,65,5.9,1
14055,25,50,53,60,3.3,1
14056,22,64,64,74,6.0,1
14057,20,76,84,59,8.7,1
14058,17,89,63,75,6.5,1
14059,24,71,82,70,7.6,1
14060,18,60,56,42,5.0,1
14061,24,90,87,70,7.1,1
14062,22,67,70,61,6.1,1
14063,24,50,37,56,3.4,1
14064,22,60,74,75,6.2,1
14065,21,45,59,68,3.3,1
14066,21,68,64,74,4.1,1
14067,24,52,89,81,5.9,1
14068,23,85,65,61,6.2,1
14069,24,56,39,69,2.9,1
14070,24,73,87,65,7.8,1
14071,23,71,52,82,6.8,1
14072,18,66,51,67,3.9,1
14073,25,49,52,57,2.1,1
14074,23,65,55,59,5.2,1
14075,22,74,60,75,4.5,1
14076,25,72,64,59,5.7,1
14077,17,52,77,65,4.7,1
14078,18,43,23,53,1.1,0
14079,17,47,62,49,4.6,1
14080,19,71,53,67,4.8,1
14081,21,81,65,63,6.9,1
14082,17,52,66,75,4.0,1
14083,20,100,85,100,9.2,1
14084,24,75,52,46,1.3,1
14085,22,81,64,75,8.4,1
14086,17,58,75,67,5.0,1
14087,17,79,64,56,7.4,1
14088,19,61,80,83,5.7,1
14089,24,88,69,74,8.0,1
14090,24,66,72,61,4.6,1
14091,19,60,56,65,3.1,1
14092,23,99,61,80,8.6,1
14093,19,61,61,69,5.3,1
14094,20,64,84,77,6.0,1
14095,25,88,84,76,8.2,1
14096,20,54,51,49,3.2,1
14097,19,90,83,83,6.8,1
14098,21,73,63,58,4.2,1
14099,23,63,80,62,5.2,1
14100,21,51,65,71,5.7,1
14101,20,40,49,44,2.2,1
14102,24,56,68,64,3.8,1
